"","relevant","body","title","ID","date","url","source","duplicate"
"585","","THIRUVANANTHAPURAM: The Malayalam version of higher education department website was launched on Friday. The department has recently relaunched an updated English version of its website. Users can switch languages by a click after longing into the site www.highereducation.kerala.gov.

Higher education department principal secretary Usha Titus formally launched the Malayalam version at an event organized at the Secretariat annexe hall here on Friday.

Apart from various information regarding the activities and guidelines, the website also has a facility for college teachers to submit online their applications for permission to travel abroad.

The facility-SOAFT- system for online application for foreign travel - is expected to put an end to the long wait and the cumbersome procedure for universities as well as government college teachers seeking government permission for foreign trips. The software was developed in association with IHRD.

As part of strengthening the online platforms, the higher education department is on a mission to improve the security features of all existing websites of various directorates and institutions under the department.","Higher education department website goes bilingual - Times of India","1024380166","2018-12-22","https://timesofindia.indiatimes.com/city/thiruvananthapuram/higher-education-department-website-goes-bilingual/articleshow/67203309.cms","The Times of India",FALSE
"586","","MUMBAI: Schools have again been asked to send the education department details of the number of computers and other digital gadgets by December 31. Principals said they had sent similar details in November and also uploaded the information on SARAL database, the state's digital portal.

In a circular issued by the department on December 19, schools have been asked to list the status and number of digital devices they have. The data is expected to be uploaded by the end of the month. The circular states the data will enable the department to find out how many schools do not have digital infrastructure which is crucial for implementation of government initiatives.

However, principals are irked. ""We were given a link in November and asked to submit details of our infrastructure. Within a month, we are required to do the exercise again,"" said Prashant Redij, spokesperson of the Mumbai Principals Association.","Education department circular on digital gadgets irks principals - Times of India","1023572331","2018-12-21","https://timesofindia.indiatimes.com/city/mumbai/education-department-circular-on-digital-gadgets-irks-principals/articleshow/67186504.cms","The Times of India",FALSE
"587","","NOIDA: The district basic education department on Tuesday formed two committees to carry out an inspection of all primary schools in Gautan Budh Nagar. The aim is to detect unregistered schools as well as those not adhering to safety norms, officials said.

The move comes a day after two children were killed and six others injured in a wall collapse at a private school in Noida.

According to police, the school building in Salarpur was ""too old and deteriorated"" and its wall collapsed due to the impact of some construction activity that was going on ""without any official approval"" in the adjoining plot.

""Earlier we found 174 unregistered schools in the district, of which 93 were shut down immediately and 22 more were closed after imposition of Rs 1 lakh fine on each.

""We are now trying to detect more such schools which may be operating without valid permissions,"" basic sikhsha adhikari (BSA) Bal Mukund told TOI.

""Sometimes these owners reopen the unregistered schools by changing their names. So two teams with two officers and two junior staff each will do the inspection. And if we find such violators, we will lodge police complaints against them and register FIRs for illegal operation of business in the name of schools,"" he said.

""Schools will be given recognition only when they meet all educational and safety parameters,"" the BSA added.

However, Mukund also acknowledged the need for more schools in the district to cater to the educational needs of every child.

""We have 685 government schools in Gautam Budh Nagar. However, these are not enough to meet the needs of a huge migrant population. At the same time, we cannot allow safety to be compromised,"" he added.","Education department to inspect all primary schools - Times of India","1021802815","2018-12-19","https://timesofindia.indiatimes.com/city/noida/education-dept-to-inspect-all-primary-schools/articleshow/67153452.cms","The Times of India",FALSE
"588","","BENGALURU: The education department has filed a case of cheating and forgery against the National Public School (NPS) for getting exception from the Right to Education (RTE) Act 2009 by allegedly submitting fake certificates.

Jeevan Bima Nagar police registered a case against the school's chairman and administrative board on Friday based on a complaint filed by Saleem Pasha, block education officer (BEO), Bengaluru south.

Pasha alleged that an administrative board member of National Education Trust, which runs NPS in HAL II Stage, Indiranagar, submitted a certificate to the education department to claim RTE exception. The member claimed NPS is a linguistic minority school declared by the National Commission for Minority Educational Institutions (NCMEI), government of India. But the NCMEI secretary told the education department that the certificates furnished by NPS are fake.

""We have registered a case against NPS and the matter is under investigation. We can't reveal more,"" an officer said. An NPS official said they have no information about the complaint and will look into the matter.","RTE exemption: Education department files cheating case against National Public School - Times of India","1020452773","2018-12-17","https://timesofindia.indiatimes.com/city/bengaluru/rte-exemption-education-department-files-cheating-case-against-national-public-school/articleshow/67122268.cms","The Times of India",FALSE
"589","","A petition that was filed in the Madras High Court in Chennai alleged that there has been multiple cases of irregularities in the transfer of teachers in government schools. While hearing the petition, a Bench asked the Department of Education in Tamil Nadu to submit a 'true list' of teachers who had been transferred after the online counselling was completed.

The directive was given on Thursday (13 December). The Bench consisting of Justice KK Sasidharan and Justice AD Audikesavalu passed the directive. This has been done after a contradiction in data was pointed out. The reply given by the department in response to an RTI application shows different numbers as compared to the copy that had been submitted to the HC by the Secretary, Education, India Today reported.

The Education Secretary has been told that there lies no truth in the list that has been submitted to the HC that contains data on the general transfer of teachers.","Madras High Court Directs Tamil Nadu Education Department To Submit 'True List' Of Transferred Teachers ","1019118536","2018-12-15","https://swarajyamag.com/insta/madras-high-court-directs-tamil-nadu-education-department-to-submit-true-list-of-teachers-who-were-transferred","swarajyamag.com",FALSE
"590","","THIRUVANANTHAPURAM: The Higher Education Department has proposed to implement a specific term for registrars and controller of examinations in all universities in the state aiming to bring a periodical upgradation of varsity proceedings. The proposal is to replicate the four-year tenure of Vice-chancellors.

K T Jaleel, Minister for Higher Education, told Express the proposal was to ensure a periodical development in the system of universities.

""What the government proposes is a system like the tenure of VCs. Right now, the post of registrar and Controller of Examinations does not have any specific time period and it is purely based on the normal service rules. The new proposal could bring a paradigm shift to the higher education sector,"" he said. He also said the new system would be implemented in all universities very soon.

Nomination process will be mandatory for the appointment of VCs

Another major decision is to make the nomination process mandatory in the appointment of Vice-Chancellor in the universities in the state. ""Some universities in the state are following the nomination process to appoint the VC in addition to receiving the job application of the applicant. This has to be replicated in all universities so that an efficient person can become a VC based on the nomination by a set of experts. In short, the priority of appointment of VC will be based on nomination, but we will not scrap the application process,"" the minister said.

Other major recommendations are to change the old pattern of examinations and to make the question papers and answer sheets available online. According to the minister, the authorities are exploring the possibility of informing the examination results to students and parents via mobile phones. The valuation should begin immediately after the examinations. Jaleel made a point to the syndicate members on the recognition of certain courses between the universities in the state.

More emphasis on research

Research facilities in all universities will be strengthened. As part of the first step, a research consortium will be formed soon. The main aim will be to transform the institutions into centres of excellence. A proper co-ordination between universities will be ensured for hassle-free research programmes.","Higher Education Department mulls fixed term for registrars","1018228279","2018-12-14","http://www.newindianexpress.com/cities/thiruvananthapuram/2018/dec/14/higher-edu-dept-mulls-fixed-term-for-registrars-1911279.html","The New Indian Express",FALSE
"591","","BENGALURU: Allegations of corruption in the Higher Education Department have persisted over several years, but on Tuesday some MLCs expressed their unhappiness before department minister G T Devegowda during a meeting at Karnataka State Council for Higher Education in Bengaluru.One of the MLCs present at the meeting said, ""No file moves in your department without a bribe. If anyone questions this, the files are further delayed.""

Other MLCs concurred and demanded that the minister initiate necessary action to curb corruption in the department.The minister assured the MLCs that he will look into the issue and hold a meeting with the department officials.","'Not a file moves in higher education department sans bribe'","1011585973","2018-12-05","http://www.newindianexpress.com/states/karnataka/2018/dec/05/not-a-file-moves-in-higher-edu-dept-sans-bribe-1907523.html","The New Indian Express",FALSE
"592","","The education department officials said it was aimed to regulate the system, claiming that over 50 persons come to meet the director daily.

Now on those seeking an appoint with the Haryana education department director will have to fill an online request with name, designation, institution, mobile number, email id, favourable date and the reason to meet.

An SMS with a 'ticket number' on the registered mobile number will be received and the appointment status can also be checked online.

On December 4, the educational directorate issued a letter to vice-chancellors of all state and private universities and principals of government and government-aided colleges in Haryana asking them to ""make use of it and may also bring to the notice of all concerned as well"".

""It has been observed that the officers/officials from the universities and colleges are coming to meet the Director Higher Education, Haryana, without seeking any prior appointment. Therefore, in continuation to this office letter. dated 13.12.2016, I have been directed to inform you all that the Department of Higher Education has created a new menu on the web portal. ""Online appointments"","" mentioned a deputy director-level officer in the letter.

Advertising

A Sreenivas, 2006-batch IAS officer, said that the system has been there for the past two-three years, adding ""it had become redundant and we just want to reactivate it"". ""We don't know whether all the teachers or professors who want to meet me take leave from their principals. There should be some kind of system whenever they leave the college. That's the reason we thought that it would be more systematic if online system is put is place,"" added Sreenivas who was appointed Director, Higher Education, on September 23.

The education department officials said it was aimed to regulate the system, claiming that over 50 persons come to meet the director daily. Currently, 12 to 1.30 pm is the time to meet him. ""If the director is not available in the office, then the college teachers start moving to other branches, which disturbs the officials. The system will ensure that the appointment is given to the officials only if the director is available on a given day,"" said a senior officer.","Haryana: Online request must to meet education department director","1011583071","2018-12-05","https://indianexpress.com/article/cities/chandigarh/haryana-online-request-must-to-meet-education-department-director-5480596/","The Indian Express",FALSE
"593","","Our goal is to help educators and learners, said the newly-appointed Director General of the Education Department Rakesh Gupta while addressing District Education Officers (DEOs) and District Elementary Education Officers (DEEOs) of districts falling under Gurugram Division -- Gurugram, Rewari and Mahendergarh.

The Department has started to go paperless and the general correspondence will be done online, he said.

Gupta said settlement of pending cases will be a priority, including cases related to teachers in Haryana like pension, loan, promotions, mediclaim services, among others.

(This story has not been edited by Business Standard staff and is auto-generated from a syndicated feed.)"," Haryana plans to revamp School Education Department ","1011197257","2018-12-05","https://www.business-standard.com/article/news-ians/haryana-plans-to-revamp-school-education-department-118120500950_1.html","Business Standard",FALSE
"594","","Gurugram, Dec 5 (IANS) Haryana's School Education Department is going to be revamped and the Secondary Education Department will go through radical changes, an official said here on Wednesday.

Our goal is to help educators and learners, said the newly-appointed Director General of the Education Department Rakesh Gupta while addressing District Education Officers (DEOs) and District Elementary Education Officers (DEEOs) of districts falling under Gurugram Division -- Gurugram, Rewari and Mahendergarh.

The Department has started to go paperless and the general correspondence will be done online, he said.

Gupta said settlement of pending cases will be a priority, including cases related to teachers in Haryana like pension, loan, promotions, mediclaim services, among others.

He said Chief Minister Manohar Lal Khattar wants the state's Secondary Education Department to make itself an ideal department.

--IANS

pradeep/mag/sed

SEARCH","Haryana plans to revamp School Education Department","1011188552","2018-12-05","http://www.sify.com/news/haryana-plans-to-revamp-school-education-department-news-others-smftuejbfaiaf.html","Sify",FALSE
"595","","Delhi Deputy Chief Minister Manish Sisodia Saturday said the exercise of the education department to verify residence proof of school students was aimed at restraining the ""mafia"" involved in admission frauds.

Delhi Deputy Chief Minister Manish Sisodia Saturday said the exercise of the education department to verify residence proof of school students was aimed at restraining the ""mafia"" involved in admission frauds. His remark came after the Election Commission reportedly asked the AAP government to stop the exercise of collecting voter identification details of families of school students.

Sisodia also said poll panel had no mandate in this matter, even as the Delhi BJP hit out at AAP government and accused it of collecting data for ""political purposes"". ""The education mafia is causing this controversy. The EC's mandate is not to support the BJP's education mafia, but to conduct elections. As long as the voter card is a valid address proof, the EC cannot ask us to stop the exercise,"" the deputy chief minister told reporters.

Sisodia, who is in-charge of the education department, said the ""education mafia"" exists in Delhi and it runs fake admission rackets. ""During checking it was found that in two schools wrong address proof of children were furnished,"" he said. No children will be removed from the schools but the department is seeking address details, the AAP leader said.

Read Also| Clean up water bodies for alternative transport, says Nitin Gadkari to Maharashtra

Delhi BJP chief Manoj Tiwari, casting doubts on the move of the Delhi government, said it was trying ""political gains"" in the garb of address verification. ""We have been opposing this process since September 2018 when a notification for the purpose was issued by the Delhi government's education directorate,"" he said. He claimed that the government was collecting ""crucial data"", including voter ID data details, phone numbers, address, education qualification of parents of the children.

""The Delhi High Court had also raised an objection to it. Now, the Election Commission has also objected to it but what Sisodia is saying is an attack on Federal structure of the country,"" Tiwari said. He demanded that Delhi Chief Minister Arvind Kejriwal tell people how the collection of data will benefit them.","Education department collecting data to stop frauds, claims AAP; BJP says exercise for 'political purposes'","1008349720","2018-12-02","https://www.financialexpress.com/india-news/education-department-collecting-data-to-stop-frauds-claims-aap-bjp-says-exercise-for-political-purposes/1400785/","The Financial Express",FALSE
"596","","BENGALURU: The state Department of Primary and Secondary Education has got a new principal secretary. The state government on Friday issued an order transferring Shalini Rajneesh from the post of principal secretary primary and secondary education to the department of planning.

KSRTC managing director S R Umashankar has been posted as principal secretary for the primary and secondary education department.

Twelve IAS officers have been transferred. PC Jaffer, commissioner for public instructions, has been given the additional charge of pre- university education department. Among the officers transferred are V Manjula as additional chief secretary DPAR, G Kumar Naik as principal secretary department of social welfare and V Ponnuraj as MD, Karnataka Power Corporation Ltd.","Twelve IAS officers transferred, education department gets new secretary","1008312961","2018-12-01","http://www.newindianexpress.com/cities/bengaluru/2018/dec/01/twelve-ias-officers-transferred-education-dept-gets-new-secy-1905737.html","The New Indian Express",FALSE
"597","","Mysuru: The district unit of Bharat Scouts and Guides had organised an information camp for officers of the Education Department at its central office near the DC's office here recently.

About 50 officers of Mysuru, Mandya, Chamarajanagar, Hassan and Kodagu districts, comprising DDPIs, BEOs and Nodal Officers participated in the programme.

The participants were groomed on the importance of Scouts and Guides Movement in improving the quality of education along with making the students more patriotic and adventurous thus improving their leadership and communication skills.

Inaugurating the programme, Scouts and Guides Divisional Secretary M.P. Madegowda asked the teachers to give more importance for Scouts and Guides Movement which would held the future of the students. He added that the 'Koti Vruksha' programme launched by students to create awareness on clean environment was going on well.","Education Department officials groomed on Scouts and Guides Movement - Star of Mysore","1003642202","2018-11-26","https://starofmysore.com/education-department-officials-groomed-on-scouts-and-guides-movement/","starofmysore.com",FALSE
"598","","Aspiring teachers seeking employment in aided schools or junior colleges in the state will now have to take an eligibility and aptitude test conducted by the state education department.

The Bombay high court (HC) on Wednesday upheld the validity of section 9 (2A) and (2B) of the Maharashtra Employees of Private Schools (MEPS) (Conditions of Service) Rules, 1981. This makes it mandatory for these institutes to select new teachers from amongst those securing a high rank in the test.

The division bench justices RK Deshpande and Vinay Joshi was hearing three separate petitions filed by educational institutes challenging the provision of the MEPS Rules. They contended that the provision binds the institute's management to appoint teachers only from the merit list prepared by the state education department.

They said this violates the institute's fundamental freedom of selecting candidates of their choice and interferes with the autonomy of the educational institute.

However, HC ruled that the state government was competent to prescribe additional qualifications for the candidates seeking appointment in aided educational institutions.The additional requirement did not interfere with the right of managements to select and appoint qualified and suitable candidates of their choice, the bench said.

The court also added that the additional requirement would help reduce corruption, nepotism, favouritism and other such malpractices while appointing teachers.

However, the court struck down a government resolution related to the provisions, which mandates school management to appoint candidates in order of the merit list prepared by the state department. Institute managements cannot be mandates to appoint teachers strictly per the order of merit list without judging the comparative merit and suitability, said HC.","State aptitude test must for selection of teachers, says  education department ","1002861399","2018-11-25","https://www.hindustantimes.com/pune-news/state-aptitude-test-must-for-selection-of-teachers-says-state-education-department/story-yLBHeJ2Nkrjj0xlL1ArugN.html","Hindustan Times",FALSE
"599","","On Friday, November 16, 2018, the U.S. Department of Education released a Notice of Proposed Rulemaking regarding how schools must respond to allegations of sexual harassment and sexual misconduct. The Department's press release and links to the proposed rules are online here.

The proposed rules would apply to elementary, secondary, and postsecondary schools receiving federal financial assistance. This Alert addresses the provisions affecting institutions of higher education.

The current regulations offer almost no detailed standards, providing only that schools must designate a responsible employee and must publish a grievance procedure. Under the Obama Administration, the Department of Education issued a number of guidance documents that seemingly created a wide range of procedural requirements, which led to many lawsuits against institutions of higher education.

Last fall Secretary Betsy DeVos withdrew most of the Obama-era guidance because critics complained that the guidance was not promulgated through proper administrative procedures. The newly released proposed regulations will be considered through the rulemaking requirements of the Administrative Procedure Act and will be open for public comment for 60 days from the date of publication in the Federal Register.

Responding to sexual harassment and sexual misconduct is certainly a crucial priority for all schools. However, the proposed regulations may create a variety of new procedural and technological challenges for colleges and universities. If finalized, these complications could result in difficulties with implementation and potential litigation for years to come. Institutions of higher education may want to take advantage of the opportunity to provide their comments to the Department of Education before the regulations are finalized.

The significant changes would include the following mandates for schools hoping to take advantage of the Department's new safe harbor to avoid a finding of gender discrimination under Title IX. Institutions of higher education would be required to:

In addition, institutions of higher education would be responsible for meeting the burden of proof for responsibility, rather than either the complainant or the respondent (accused). Institutions could choose to meet either the ""clear and convincing evidence standard"" or the ""preponderance of the evidence standard,"" with several caveats. Institutions would be required to use the same standard for determining responsibility both in cases involving complaints against students and in cases involving complaints against employees (including faculty) who are accused of sexual harassment. And institutions would only be permitted to use the preponderance of the evidence standard if the institution uses the same standard for other disciplinary infractions that lead to similar sanctions.

The proposed rules would also impose specific requirements for investigators, including that they receive training, are unbiased, and do not serve as the decision makers who assess the sanctions on respondents. Investigation reports would be mandated to set forth the institutions' procedures in the specific case, including the date the complaint came in, the formal notice that was provided to the parties, and any support measures that were offered. At the opening of the investigation, and prior to the initial interview with the respondent, the institution would have to provide formal notice of the allegations against the respondent with important details and the specific conduct code violations. The notice would have to recite that respondents are presumed not responsible unless found responsible at the conclusion of the grievance process. If the scope of investigation changes and additional charges are added, the investigator must provide additional formal notice. And where the allegations, even if true, would not constitute a violation of the institution's code of conduct, the institution would have to dismiss those allegations.

Further, the investigator would be required to allow each party to gather and present relevant evidence and would be prohibited from advising any party that they should keep the investigation confidential. The investigator would be required to share all evidence with all parties, including inculpatory and exculpatory evidence, and would be required to make the investigation report available to both parties to allow them to have meaningful input prior to any grievance procedure/hearing. Notably, the Department of Education would require that prior to the finalization of the investigation report, the institution must use technology to share all evidence in a format that restricts downloading and copying and allows each party at least ten days to submit a written response.

Schools may welcome some of the many proposed changes, such as allowing institutions to designate informal and formal complaints, thus giving more flexibility in responding to informal complaints. The Department has proposed a new definition of sexual harassment that for the most part aligns with case law. Safe harbors are provided for institutions, so that if a school complies with the proposed regulations regarding formal grievance procedures, its response will not constitute a violation of Title IX. Although prior Department guidance had prohibited mediation for sexual harassment complaints, the proposed rules would allow mediation in some circumstances.

In short, the Department of Education is requesting comments and feedback before these proposed regulations become final. Now is the time to offer your thoughts and suggestions.","United States: Department Of Education Requests Comments On Proposed Title IX Regulations - Schnader Harrison Segal & Lewis LLP","1001365677","2018-11-23","http://www.mondaq.com/unitedstates/x/757522/Education/Department%2Bof%2BEducation%2BRequests%2BComments%2Bon%2BProposed%2BTitle%2BIX%2BRegulations","mondaq.com",FALSE
"600","","KOKATA: Education minister Partha Chatterjee on Thursday said an official of the higher education department will visit Eden Hindu Hostel on Monday to assess the progress of renovation and repair of the place and hold talks with Public Works Department and Presidency University officials.

The higher education department had earlier set a deadline for November 15 for Presidency University authorities to complete the renovation work and let the boarders move in. VC Anuradha Lohia on November 14 sought another 14 days before she could handover the hostel to the boarders. Officials said the hostel had not received a fire safety licence and they could not finish the work on gas bank in the kitchen.

""Shiladitya Basu Roy, a special secretary in the higher education department, will visit Eden Hindu Hostel on Monday and assess the progress of the repairs and renovation work. He will then hold talks with officials of the Public Works Department over the delays,"" Chatterjee said in the legislative assembly on Thursday.

A team of fire department officials visited the hostel on Thursday to inspect the fire safety compliance. ""We have carried out a through check. The fire safety certificate will be issued soon,"" said a senior official heading the team.","Higher education department official to visit hostel to assess the extent of renovation - Times of India","1001329259","2018-11-23","https://timesofindia.indiatimes.com/home/education/news/higher-education-department-official-to-visit-hostel-to-assess-the-extent-of-renovation/articleshow/66760551.cms","The Times of India",FALSE
"601","","Mumbai: Even as the state education department's move to scrap oral exams for languages and social science has been severely criticised, the government has refused to change their decision.

On Tuesday, a delegation of Yuva Sena- Shiv Sena's youth wing met state education minister Vinod Tawde urging the government to bring back orals for the students.

""Not having internal marks in languages and social science will be extremely stressful for students as they would have to write a 100-mark paper. Since the board results are extremely important for a child's future, the government should bring back the orals to make it easy for students to score well,"" said Sainath Durge, Yuva Sena core team member.

However, officials from the education department said that the decision to have 100-mark papers for all subjects except Maths and Science will be implemented for class 10 students from this year.

""We won't scrap the decision at least this year. We will see the impact of the move by looking at results of the students and then decide whether to continue it or not from the next year,"" said a senior official from the state education department.

Starting this year, students from the state board would not have any orals for subjects other than Mathematics and Science and would have to attempt a 100-mark paper that will all be in written form. Children with Special Needs (CWSN) will have oral exams for social sciences in addition to Mathematics and Science.

Officials from the education department said that students won't face any issue as model papers would be available on the education department's Balbharti website.

HT had first reported that practice tests would be given to Class 10 students to prepare them for the new format.","Mumbai education department firm on decision to scrap oral exams for Class 10 students","1000255166","2018-11-21","https://www.hindustantimes.com/mumbai-news/mumbai-education-department-firm-on-decision-to-scrap-oral-exams-for-class-10-students/story-1kb1lcEllMNItvsMYj10kK.html","Hindustan Times",FALSE
"602","","VIJAYAWADA: The State education department has decided to use only government school as venue for SSC examinations this year keeping in view the allegations of malpractices being adopted by private schools. Private schools across State, however, are opposing the education department's decision, saying that a lack of proper infrastructure and basic facilities in government schools will not allow for smooth conduct of the examination.

The officials have already instructed authorities to select only government schools as centres and the officials concerned will be identifying the schools based on the number of students expected to appear for the examination.

In addition, the State government has also changed the evaluation pattern from this year. Instead of taking the average of four Formative Assessments (FA), 10 per cent of the marks the candidate obtains out of the total 200, will be added to the final exam. Also, 10 per cent of the marks obtained by the candidate in Summative Assessment- 1 will also be added to the final exam.

Speaking to TNIE, a senior official of School Education Department said, ""Some private schools have been accused of leaking question papers to their students. They have also been accused of manipulating the internal marks of students for getting higher GPAs. Keeping this in mind, the new pattern has been brought in.""

However, K Murthy, State chairman of APPSA said, ""Government schools don't have proper benches, fans and washrooms. How can they be made centres for conducting the examinations?""","Education department decides to allot only AP government schools for SSC exams; private managements cry foul","996396996","2018-11-16","http://www.newindianexpress.com/states/andhra-pradesh/2018/nov/16/education-department-decides-to-allot-only-ap-government-schools-for-ssc-exams-private-managements-1898850.html","The New Indian Express",FALSE
"603","","THIRUVANANTHAPURAM: The state government has plans to implement the State Subordinate Service Rules in lieu of the AICTE norms which were the criteria in the recruitment of principals, professors, directors and joint directors of technical education.

If the government implements this by flouting the rules with retrospective effect, several top officials of the Technical Education Department and many college principals will be reverted to college teachers.

Generally, in engineering colleges, posts of principal, associate professor, and professor are recruited from qualified teachers on AICTE norms. Similarly, posts of director and joint director in the technical education department are also filled as per the AICTE norms and the special rules of technical education. For this, a selection committee is formed and almost all the principals of engineering colleges, and senior officers of technical education dept are posted as per the said norms.

Now, the government is planning to recruit these posts by considering seniority as per 31 (A)(1) of the Kerala State Subordinate Service Rules. If this is implemented with retrospective effect from 2008, many senior officials at the department will be reverted as college teachers. And this will create chaos. Officers concerned consider the proposal to implement this with retrospective effect as highly objectionable.

Director of Technical Education K P Indira Devi told Express: ""We have given a proposal to the government based on an order of the Supreme Court considering several petitions for and against promotions. It is now for the government to decide whether there will be changes.""","Now, Technical Education Department officals may also become teachers","993725967","2018-11-13","http://www.newindianexpress.com/cities/thiruvananthapuram/2018/nov/13/now-technical-education-department-officals-may-also-become-teachers-1897356.html","The New Indian Express",FALSE
"604","","RANCHI: Matriculation and intermediate students across the Ranchi district will be given the chance to get access to curated question banks and sample papers to help them gear up for the various board examinations this year.

With a goal to consolidate the vast amount of study material available online for students, Ranchi District Education Officer (DEO) Rajnikant Verma on Saturday said he has formed several teams of teachers who will put together and assemble these sample question banks for students in all subjects at both matriculation and intermediate level.

The study materials are expected to be ready by the last week of November. While talking to TOI, Verma said, ""The goal is to form a complete data base of questions that will help the students with the preparation for the board exams. There is a huge database of content available online and the effort is to make use of all these available useful content in the form of a booklet format.""

Ranchi's results in the 2017 examination which was conducted by the Jharkhand Academic Council (JAC) board have not been as impressive as was expected. While the pass percentage in matriculation was 72.93%, the pass percentage in science and commerce streams were 52.17% and 75% respectively. The overall pass percentage in matriculation in the state saw a 13-year low with only 59.48% of the appearing students making the cut out the many hundreds who appeared for the examination.

""Around three to four teachers have been assigned to help conduct the research on relevant content for the sample papers for each subject at matriculation and intermediate level,"" Verma said.

Once the content is ready, it will be distributed among all the students who are going to appear their matriculation and intermediate examinations across the district. The main goal of this project is to improve and help the students attain a pass percentage which will uplift the district. This will also help ensure them of performing better as they will be more prepared this time with the help of these study material,"" he added.","Education department plans question banks for state boards - Times of India","991615486","2018-11-11","https://timesofindia.indiatimes.com/city/ranchi/education-department-plans-question-banks-for-state-boards/articleshow/66575810.cms","The Times of India",FALSE
"605","","The carpool policy initiative of Haryana government is aimed at ensuring that girls do not drop out of schools due to safety concerns.(HT File )

In an initiative aimed at providing a safe travel facility to girl students, the education department has started a carpool policy under which it will reimburse the monthly travel costs incurred by parents or custodians of girls studying in state government schools. Chhatraa Parivahan Suraksha Yojna (safe transport scheme for girls), which came into effect last Friday, applies to girls in Class 9 and above.

Dinesh Shastri, district education officer, said that the initiative was aimed at ensuring that girls did not drop out of school due to safety concerns.

""The purpose of this policy is to ensure that girls get an avenue to reach school safely. We have seen that girls face several obstacles in reaching the school from far-flung villages and other areas. They are also hesitant about going to co-education schools. This scheme seeks to address that issue so that girls can continue going to school without any restrictions,"" said Shastri.

The education department has already apprised different district officers about the initiative through an official circular. Hindustan Times has a copy of the circular. As per the circular, the policy applies only to those girls who live in areas where there is no senior secondary school at the proximity of three kilometres. Girls who have opted for science stream in Class 11 and do not have a school teaching the same at a distance of 3 kilometre will also be able to avail the scheme. Further, the policy will only be available for girls who have a monthly attendance above 60%. The policy will include vehicles such as SUVs, auto rickshaws, minibus among others under its ambit.

""The policy will encourage parents and guardians to make use of carpool facility for girls in their neighbourhood. We will compensate the costs incurred per student through a monthly deposit in the girl student's account. Girls interested in the scheme can approach their school principals to avail the benefit,"" said Shastri.

As per the provisions of the scheme, the vehicle and the vehicle driver need to meet necessary travel norms. A valid drivers' license, vehicle insurance policy, and certificate from the transport department are some of the requisites. Vehicle carriers will not be allowed to ferry students beyond the prescribed capacity of the vehicle.

Education experts, however, said that reimbursing the travel cost would only bring a minuscule change.

""Incentives such as these depend on how people use or misuse these schemes. Financial reimbursements alone cannot guarantee safe transport. Safety depends on the larger attitude of the society towards girls. Societal attitude coupled with poor sanitation in schools makes girls withdraw. Change in mindset is more important,"" said Latika Sharma, chairperson, department of education, Panjab University","Haryana education department starts carpool to provide safe travel for girl students ","990231281","2018-11-09","https://www.hindustantimes.com/india-news/haryana-education-department-starts-carpool-to-provide-safe-travel-for-girl-students/story-8O9k9RrEmyvdymrJQ2YGDM.html","Hindustan Times",FALSE
"606","","BHUBANESWAR: Hundreds of students holding degrees and diplomas in special education, staged an agitated in front of Odisha Primary Education Programme Authority (OPEPA) office here seeking immediate appointment of special educators in primary and upper primary level across the State to improve standard of education for differently-abled children.

The students and special educator aspirants alleged that special educators for such students are yet to be appointed in schools even though the Rights of Persons with Disabilities Act, which came into force in 2016, has provisions for appointment of special educators in schools at primary and upper primary schools to help differently-abled students.

The agitators alleged that not a single special educator in the State has been appointed so far. Members of Odisha Special Educator Federation for Divyang (OSEFD) also submitted a memorandum to OPEPA officials seeking immediate appointment of special educators in all schools at the elementary level.

It may be mentioned here that taking note of the disregard of the provision laid down under the Act, Chief Commissioner for Persons with Disabilities (CCPD) Kamlesh Kumar Pandey had written to the State Government in May, 2018 asking Chief Secretary Aditya Prasad Padhi to take required steps for appointment of special educators in primary and middle level schools in Odisha.

Acting on the direction, Secretary of Social Security and Empowerment of Persons with Disabilities (SSEPD) in an official communique in June this year had urged the S&ME department to implement the provision and submit an action taken report in this regard within 30 days.

However, the S&ME department is reportedly yet to act on the matter.","Special teacher aspirants gherao Odisha Primary Education Department office in Bhubaneswar","987937764","2018-11-06","http://www.newindianexpress.com/states/odisha/2018/nov/06/special-teacher-aspirants-gherao-odisha-primary-education-department-office-in-bhubaneswar-1894828.html","The New Indian Express",FALSE
"607","","There will be a first come, first served (FCFS) round for admissions under the 25 % Right to Education (RTE) quota across state schools from the academic year 2019-20.

The decision is in accordance with the recently issued government resolution (GR) by the state education department.Until now, four regular admission rounds were conducted in the schools. As per the new norms, there would be three regular admission rounds and an FCFS round after that.

Apart from this, the GR also mandates education officers to visit schools to check audit records and to ensure that details including school fees and other facilities are mentioned in the reports. Schools will also have to mention fees charged for classes 1 to 8 on the government portal, SARAL.

The state will also set up an inspection committee which will check the reimbursement claims made by the school before paying funds.

Even as the Supreme Court has stated that Aadhar is not a must for school going children, the GR has asked private schools to take aadhar numbers of all the students. ""It is really unnecessary to ask for the aadhar details as it has nothing to do with the whole process,"" said the principal of a private school in Malad.","State education department to implement RTE admissions on 1st come, 1st served basis","987559925","2018-11-06","https://www.hindustantimes.com/pune-news/state-education-department-to-implement-rte-admissions-on-1st-come-1st-served-basis/story-QQTZTGgiIkvIG8O4WHPLsL.html","Hindustan Times",FALSE
